mean_R,std_R,skew_R,kurt_R,mean_G,std_G,skew_G,kurt_G,mean_B,std_B,skew_B,kurt_B,mean_H,std_H,mean_S,std_S,mean_V,std_V,contrast,energy,edge_density,gradient_mean,gradient_std,bbox_width,bbox_height,bbox_area,bbox_aspect_ratio,bbox_perimeter,circularity,class_id,class_name
225.2675401163755,16.607392874118652,-2.522931854053488,6.9205776620045665,226.72375245328394,16.722174919737736,-2.7885495849112525,8.483330931323986,224.2880025776758,16.754869931029962,-2.5532506238350363,8.32271463997641,67.19458256164307,44.015835225621565,7.6965037248452015,4.8959924010096065,228.71971835609244,16.091983497736717,0.6162829587858133,45.37378372401592,0.050922918509509064,0.49196637566305,1.1787293619598922,17.000816,19.0,323.015504,0.8947797423800136,72.001632,0.7829761822748842,1,Chlorella
224.94875573584696,16.602625430863327,-2.5433795929278222,6.866468703797507,226.5292545472136,16.73309710881474,-2.8005737102473613,8.416135133772135,223.66808104820876,17.517085112366097,-2.949409896196222,12.544667397896408,66.05112764678239,43.17784004766606,8.029792714783282,6.970246940778402,228.42804708231978,16.112338738019552,0.6239154037452788,45.26269142525431,0.05197247484520124,0.49984437683036936,1.1876520707077147,80.000368,51.000256,4080.039248094208,1.5686267620180816,262.001248,0.7469086426835885,0,Platymonas
224.94875573584696,16.602625430863327,-2.5433795929278222,6.866468703797507,226.5292545472136,16.73309710881474,-2.8005737102473613,8.416135133772135,223.66808104820876,17.517085112366097,-2.949409896196222,12.544667397896408,66.05112764678239,43.17784004766606,8.029792714783282,6.970246940778402,228.42804708231978,16.112338738019552,0.6239154037452788,45.26269142525431,0.05197247484520124,0.49984437683036936,1.1876520707077147,61.00035199999999,44.999904,2745.0099839662075,1.3555662395287278,212.000512,0.7675028075386552,3,Effrenium
224.94875573584696,16.602625430863327,-2.5433795929278222,6.866468703797507,226.5292545472136,16.73309710881474,-2.8005737102473613,8.416135133772135,223.66808104820876,17.517085112366097,-2.949409896196222,12.544667397896408,66.05112764678239,43.17784004766606,8.029792714783282,6.970246940778402,228.42804708231978,16.112338738019552,0.6239154037452788,45.26269142525431,0.05197247484520124,0.49984437683036936,1.1876520707077147,22.000719999999998,21.999872,484.01302390783997,1.0000385002222512,88.001184,0.785398163004312,1,Chlorella
224.80092723767137,17.05397776538873,-2.743067836236961,8.836627990988449,226.3853305713733,17.070128679920053,-2.9372435254215437,9.712770007307562,223.60356572727775,17.894386773947605,-3.25291683433,16.289314497447656,66.31018752073197,43.39488200905305,7.994665835084033,7.050600342934566,228.28532210581602,16.505734711113302,0.6347734706231715,45.237677431169836,0.05312828256302521,0.512326321845435,1.200994681925128,58.999248,59.999871999999996,3539.9473280962557,0.9833228813667657,237.99824,0.7853426312688512,0,Platymonas
224.80092723767137,17.05397776538873,-2.743067836236961,8.836627990988449,226.3853305713733,17.070128679920053,-2.9372435254215437,9.712770007307562,223.60356572727775,17.894386773947605,-3.25291683433,16.289314497447656,66.31018752073197,43.39488200905305,7.994665835084033,7.050600342934566,228.28532210581602,16.505734711113302,0.6347734706231715,45.237677431169836,0.05312828256302521,0.512326321845435,1.200994681925128,51.000544000000005,58.000159999999994,2958.03971208704,0.879317283274438,218.001408,0.7821593963782038,0,Platymonas
225.0544551290911,16.565621868578624,-2.591567407434989,7.136410119902827,226.53946504588677,16.707336063305995,-2.8543061835264316,8.744049853152605,223.99687724596419,16.83607337307688,-2.619891952844544,8.744703783829694,66.82029695101726,43.74668801411714,7.827442572423706,5.231357010367831,228.53349682800751,16.04071307460603,0.617528329035327,45.44714123313799,0.04798156927244582,0.46452843480303224,1.1492554093930931,20.999216,21.999872,461.980064100352,0.9545153283384863,85.998176,0.7849728186163211,1,Chlorella
225.0544551290911,16.565621868578624,-2.591567407434989,7.136410119902827,226.53946504588677,16.707336063305995,-2.8543061835264316,8.744049853152605,223.99687724596419,16.83607337307688,-2.619891952844544,8.744703783829694,66.82029695101726,43.74668801411714,7.827442572423706,5.231357010367831,228.53349682800751,16.04071307460603,0.617528329035327,45.44714123313799,0.04798156927244582,0.46452843480303224,1.1492554093930931,22.000719999999998,19.0,418.01367999999997,1.1579325706351278,82.00144,0.7811913052070837,1,Chlorella
225.0544551290911,16.565621868578624,-2.591567407434989,7.136410119902827,226.53946504588677,16.707336063305995,-2.8543061835264316,8.744049853152605,223.99687724596419,16.83607337307688,-2.619891952844544,8.744703783829694,66.82029695101726,43.74668801411714,7.827442572423706,5.231357010367831,228.53349682800751,16.04071307460603,0.617528329035327,45.44714123313799,0.04798156927244582,0.46452843480303224,1.1492554093930931,19.000016,17.99984,341.99724799743996,1.0555657686087339,73.99971199999999,0.7848242547344503,1,Chlorella
225.0544551290911,16.565621868578624,-2.591567407434989,7.136410119902827,226.53946504588677,16.707336063305995,-2.8543061835264316,8.744049853152605,223.99687724596419,16.83607337307688,-2.619891952844544,8.744703783829694,66.82029695101726,43.74668801411714,7.827442572423706,5.231357010367831,228.53349682800751,16.04071307460603,0.617528329035327,45.44714123313799,0.04798156927244582,0.46452843480303224,1.1492554093930931,33.000128000000004,29.999935999999998,990.001727991808,1.1000065766804779,126.000128,0.7836169907819948,4,Porphyridium
225.0544551290911,16.565621868578624,-2.591567407434989,7.136410119902827,226.53946504588677,16.707336063305995,-2.8543061835264316,8.744049853152605,223.99687724596419,16.83607337307688,-2.619891952844544,8.744703783829694,66.82029695101726,43.74668801411714,7.827442572423706,5.231357010367831,228.53349682800751,16.04071307460603,0.617528329035327,45.44714123313799,0.04798156927244582,0.46452843480303224,1.1492554093930931,41.000736,32.000256,1312.0340481884161,1.2812627098588616,146.001984,0.7734592802475942,2,Dunaliella salina
225.0544551290911,16.565621868578624,-2.591567407434989,7.136410119902827,226.53946504588677,16.707336063305995,-2.8543061835264316,8.744049853152605,223.99687724596419,16.83607337307688,-2.619891952844544,8.744703783829694,66.82029695101726,43.74668801411714,7.827442572423706,5.231357010367831,228.53349682800751,16.04071307460603,0.617528329035327,45.44714123313799,0.04798156927244582,0.46452843480303224,1.1492554093930931,52.000144,46.000064,2392.0099520092162,1.1304363156878148,196.000416,0.7824540809275708,3,Effrenium
224.92833819383017,16.746596904594124,-2.644450209632976,7.733427796974011,226.49410866320213,16.753208245224968,-2.8593544359647174,8.901432089541961,223.79968591054842,17.18074103074173,-2.9023778115369807,12.345707972092661,66.52404131883016,43.52390275319388,7.890600812693498,5.998131473529341,228.41329887218046,16.176014572048068,0.6252038398893767,45.27443954555506,0.052947741596638655,0.5109896065360878,1.1983994717283213,28.000224,23.000032,644.006048007168,1.2173992967749219,102.000512,0.777848657384519,1,Chlorella
224.92833819383017,16.746596904594124,-2.644450209632976,7.733427796974011,226.49410866320213,16.753208245224968,-2.8593544359647174,8.901432089541961,223.79968591054842,17.18074103074173,-2.9023778115369807,12.345707972092661,66.52404131883016,43.52390275319388,7.890600812693498,5.998131473529341,228.41329887218046,16.176014572048068,0.6252038398893767,45.27443954555506,0.052947741596638655,0.5109896065360878,1.1983994717283213,19.000016,17.000288,323.005744004608,1.1176290003069946,72.000608,0.7829747950708057,1,Chlorella
224.92833819383017,16.746596904594124,-2.644450209632976,7.733427796974011,226.49410866320213,16.753208245224968,-2.8593544359647174,8.901432089541961,223.79968591054842,17.18074103074173,-2.9023778115369807,12.345707972092661,66.52404131883016,43.52390275319388,7.890600812693498,5.998131473529341,228.41329887218046,16.176014572048068,0.6252038398893767,45.27443954555506,0.052947741596638655,0.5109896065360878,1.1983994717283213,52.999744,51.000256,2703.000511934464,1.039205429886363,208.0,0.7851078541740463,0,Platymonas
224.92833819383017,16.746596904594124,-2.644450209632976,7.733427796974011,226.49410866320213,16.753208245224968,-2.8593544359647174,8.901432089541961,223.79968591054842,17.18074103074173,-2.9023778115369807,12.345707972092661,66.52404131883016,43.52390275319388,7.890600812693498,5.998131473529341,228.41329887218046,16.176014572048068,0.6252038398893767,45.27443954555506,0.052947741596638655,0.5109896065360878,1.1983994717283213,19.000016,17.99984,341.99724799743996,1.0555657686087339,73.99971199999999,0.7848242547344503,1,Chlorella
224.92833819383017,16.746596904594124,-2.644450209632976,7.733427796974011,226.49410866320213,16.753208245224968,-2.8593544359647174,8.901432089541961,223.79968591054842,17.18074103074173,-2.9023778115369807,12.345707972092661,66.52404131883016,43.52390275319388,7.890600812693498,5.998131473529341,228.41329887218046,16.176014572048068,0.6252038398893767,45.27443954555506,0.052947741596638655,0.5109896065360878,1.1983994717283213,18.000416,17.99984,324.00460793344,1.000031944726623,72.000512,0.7853981630448871,1,Chlorella
225.1830676760836,16.66314341147599,-2.571657583685379,7.018424569206292,226.63553270814904,16.921910777131433,-2.8766785720571195,8.976183200283423,224.03528409719152,17.288510647235626,-2.7977908871086683,10.672912198749351,66.69483134536709,43.8006820778554,7.905013855871296,6.055365884498659,228.63993825326182,16.156691739399058,0.6212104927887363,45.47122401592216,0.046408530517470147,0.4515842027508417,1.1360572646365756,20.999216,20.999712,440.977488225792,0.9999763330098845,83.997856,0.7853981631765923,1,Chlorella
225.1830676760836,16.66314341147599,-2.571657583685379,7.018424569206292,226.63553270814904,16.921910777131433,-2.8766785720571195,8.976183200283423,224.03528409719152,17.288510647235626,-2.7977908871086683,10.672912198749351,66.69483134536709,43.8006820778554,7.905013855871296,6.055365884498659,228.63993825326182,16.156691739399058,0.6212104927887363,45.47122401592216,0.046408530517470147,0.4515842027508417,1.1360572646365756,23.99992,24.000192000000002,576.00268798464,0.9999886250914731,96.000224,0.7853981632870075,1,Chlorella
225.1830676760836,16.66314341147599,-2.571657583685379,7.018424569206292,226.63553270814904,16.921910777131433,-2.8766785720571195,8.976183200283423,224.03528409719152,17.288510647235626,-2.7977908871086683,10.672912198749351,66.69483134536709,43.8006820778554,7.905013855871296,6.055365884498659,228.63993825326182,16.156691739399058,0.6212104927887363,45.47122401592216,0.046408530517470147,0.4515842027508417,1.1360572646365756,47.00024,36.000288,1692.0221760691197,1.3055517415429638,166.001056,0.7716035430591389,2,Dunaliella salina
225.1830676760836,16.66314341147599,-2.571657583685379,7.018424569206292,226.63553270814904,16.921910777131433,-2.8766785720571195,8.976183200283423,224.03528409719152,17.288510647235626,-2.7977908871086683,10.672912198749351,66.69483134536709,43.8006820778554,7.905013855871296,6.055365884498659,228.63993825326182,16.156691739399058,0.6212104927887363,45.47122401592216,0.046408530517470147,0.4515842027508417,1.1360572646365756,48.99944,55.000288,2694.98331183872,0.8908942278466938,207.999456,0.7827832896184723,3,Effrenium
225.1830676760836,16.66314341147599,-2.571657583685379,7.018424569206292,226.63553270814904,16.921910777131433,-2.8766785720571195,8.976183200283423,224.03528409719152,17.288510647235626,-2.7977908871086683,10.672912198749351,66.69483134536709,43.8006820778554,7.905013855871296,6.055365884498659,228.63993825326182,16.156691739399058,0.6212104927887363,45.47122401592216,0.046408530517470147,0.4515842027508417,1.1360572646365756,42.000336,39.999712,1680.001343903232,1.0500159338643253,164.00009599999998,0.7849306515251702,4,Porphyridium
224.9641656415856,16.72185054413523,-2.592819262056114,7.307954176390474,226.4578657120743,16.878769339874033,-2.888067463803239,9.27140943331344,223.81146685647943,17.93129735190688,-3.2160275583404756,15.443061825314214,67.01512484105484,43.78484134023041,8.028172165247678,7.745969715794542,228.4460787193167,16.20488631741997,0.6276541290786054,45.275194535050865,0.0516796356700575,0.49891798369757967,1.1867189191770324,85.00027200000001,74.000288,6290.044608078337,1.1486478383888477,318.00112,0.7816391256973599,5,Haematococcus
224.9641656415856,16.72185054413523,-2.592819262056114,7.307954176390474,226.4578657120743,16.878769339874033,-2.888067463803239,9.27140943331344,223.81146685647943,17.93129735190688,-3.2160275583404756,15.443061825314214,67.01512484105484,43.78484134023041,8.028172165247678,7.745969715794542,228.4460787193167,16.20488631741997,0.6276541290786054,45.275194535050865,0.0516796356700575,0.49891798369757967,1.1867189191770324,23.99992,21.999872,527.99516801024,1.090911752081478,91.999584,0.7839133939927658,4,Porphyridium
224.87479440789474,16.75049081594551,-2.640555701558026,7.8093242923018416,226.4409769253096,16.865287399606466,-2.90305651154198,9.427793867706715,223.675815803295,17.443090203794522,-3.0515042131639367,13.87234717841017,66.02405082098629,43.26999259308336,7.913152884509067,6.3581541939687805,228.32887135117204,16.266059631630952,0.6281730030423428,45.26466614606369,0.05190250442282176,0.5007938634278791,1.1889882303376709,20.999216,20.999712,440.977488225792,0.9999763330098845,83.997856,0.7853981631765923,1,Chlorella
224.87479440789474,16.75049081594551,-2.640555701558026,7.8093242923018416,226.4409769253096,16.865287399606466,-2.90305651154198,9.427793867706715,223.675815803295,17.443090203794522,-3.0515042131639367,13.87234717841017,66.02405082098629,43.26999259308336,7.913152884509067,6.3581541939687805,228.32887135117204,16.266059631630952,0.6281730030423428,45.26466614606369,0.05190250442282176,0.5007938634278791,1.1889882303376709,63.999151999999995,55.999840000000006,3583.94227213568,1.1428452448641773,239.997984,0.7819080466136149,5,Haematococcus
225.0879744167404,16.599002883453856,-2.53813850753279,6.962755217562769,226.57842215833702,16.771653820827932,-2.817772420766064,8.635847057936626,224.07118583453118,16.82141066211074,-2.59429126231687,8.539230277966592,66.94774159663865,43.70214478677433,7.749395317337461,5.14799173128131,228.55410959614107,16.083953692245405,0.620705800290719,45.30730577592879,0.05174183160106148,0.49925011806458897,1.1855974760089982,39.999232,24.999744,999.970560196608,1.5999855998531185,129.997952,0.7435737631463897,2,Dunaliella salina
225.0879744167404,16.599002883453856,-2.53813850753279,6.962755217562769,226.57842215833702,16.771653820827932,-2.817772420766064,8.635847057936626,224.07118583453118,16.82141066211074,-2.59429126231687,8.539230277966592,66.94774159663865,43.70214478677433,7.749395317337461,5.14799173128131,228.55410959614107,16.083953692245405,0.620705800290719,45.30730577592879,0.05174183160106148,0.49925011806458897,1.1855974760089982,42.000336,40.999871999999996,1722.0083999569918,1.0244016121708475,166.00041599999997,0.7852840505453342,4,Porphyridium
225.0879744167404,16.599002883453856,-2.53813850753279,6.962755217562769,226.57842215833702,16.771653820827932,-2.817772420766064,8.635847057936626,224.07118583453118,16.82141066211074,-2.59429126231687,8.539230277966592,66.94774159663865,43.70214478677433,7.749395317337461,5.14799173128131,228.55410959614107,16.083953692245405,0.620705800290719,45.30730577592879,0.05174183160106148,0.49925011806458897,1.1855974760089982,48.99944,51.999808,2547.96147210752,0.942300384218719,201.998496,0.7847050526026076,3,Effrenium
224.97403838180009,16.649238218077116,-2.524680604867145,6.802756924961885,226.48401737339674,16.85918479669783,-2.801351947531741,8.470724678936199,223.68133741983635,17.08399277045267,-2.6815508567320463,9.56336312290112,65.69905116651924,43.346267624325186,7.944517774214949,5.811195781680773,228.41655811173155,16.135157021518765,0.624937974387528,45.238453152642634,0.052290365159221586,0.505028025840611,1.191265115989796,18.000416,19.0,342.00790400000005,0.9473902659268282,74.000832,0.7848249512729863,1,Chlorella
224.97403838180009,16.649238218077116,-2.524680604867145,6.802756924961885,226.48401737339674,16.85918479669783,-2.801351947531741,8.470724678936199,223.68133741983635,17.08399277045267,-2.6815508567320463,9.56336312290112,65.69905116651924,43.346267624325186,7.944517774214949,5.811195781680773,228.41655811173155,16.135157021518765,0.624937974387528,45.238453152642634,0.052290365159221586,0.505028025840611,1.191265115989796,18.000416,16.000128,288.008960053248,1.1250169295510055,68.00108800000001,0.782679826774978,1,Chlorella
224.97403838180009,16.649238218077116,-2.524680604867145,6.802756924961885,226.48401737339674,16.85918479669783,-2.801351947531741,8.470724678936199,223.68133741983635,17.08399277045267,-2.6815508567320463,9.56336312290112,65.69905116651924,43.346267624325186,7.944517774214949,5.811195781680773,228.41655811173155,16.135157021518765,0.624937974387528,45.238453152642634,0.052290365159221586,0.505028025840611,1.191265115989796,39.999232,36.99984,1479.96518412288,1.0810649699818982,153.998144,0.784206412825869,4,Porphyridium
224.97403838180009,16.649238218077116,-2.524680604867145,6.802756924961885,226.48401737339674,16.85918479669783,-2.801351947531741,8.470724678936199,223.68133741983635,17.08399277045267,-2.6815508567320463,9.56336312290112,65.69905116651924,43.346267624325186,7.944517774214949,5.811195781680773,228.41655811173155,16.135157021518765,0.624937974387528,45.238453152642634,0.052290365159221586,0.505028025840611,1.191265115989796,23.000320000000002,24.000192000000002,552.01209606144,0.9583389600241964,94.001024,0.7850427174021571,4,Porphyridium
224.97403838180009,16.649238218077116,-2.524680604867145,6.802756924961885,226.48401737339674,16.85918479669783,-2.801351947531741,8.470724678936199,223.68133741983635,17.08399277045267,-2.6815508567320463,9.56336312290112,65.69905116651924,43.346267624325186,7.944517774214949,5.811195781680773,228.41655811173155,16.135157021518765,0.624937974387528,45.238453152642634,0.052290365159221586,0.505028025840611,1.191265115989796,50.000944,32.000256,1600.043008241664,1.562516951035737,164.0024,0.747551493266283,2,Dunaliella salina
224.97403838180009,16.649238218077116,-2.524680604867145,6.802756924961885,226.48401737339674,16.85918479669783,-2.801351947531741,8.470724678936199,223.68133741983635,17.08399277045267,-2.6815508567320463,9.56336312290112,65.69905116651924,43.346267624325186,7.944517774214949,5.811195781680773,228.41655811173155,16.135157021518765,0.624937974387528,45.238453152642634,0.052290365159221586,0.505028025840611,1.191265115989796,61.00035199999999,43.999744,2683.9998719098876,1.3863796710640026,210.00019199999997,0.7648089669914763,3,Effrenium
224.8940984699801,16.757955992262165,-2.6067588709720395,7.438153581244826,226.46930458038477,16.888680714354884,-2.861777868585355,8.971493367038777,223.65239298844537,17.184320993622592,-2.8381713273146008,11.0391843062662,65.67542362339672,43.07242103564149,7.933033122788589,5.798665899245613,228.36170043675364,16.232758653143325,0.6272852989335159,45.268157756523664,0.05217115629146395,0.49969763460953054,1.1872424307245895,36.000832,62.999744,2268.0431997870082,0.5714440907657643,198.001152,0.7269855058472848,0,Platymonas
224.8940984699801,16.757955992262165,-2.6067588709720395,7.438153581244826,226.46930458038477,16.888680714354884,-2.861777868585355,8.971493367038777,223.65239298844537,17.184320993622592,-2.8381713273146008,11.0391843062662,65.67542362339672,43.07242103564149,7.933033122788589,5.798665899245613,228.36170043675364,16.232758653143325,0.6272852989335159,45.268157756523664,0.05217115629146395,0.49969763460953054,1.1872424307245895,42.000336,54.000128000000004,2268.023520043008,0.777782141964883,192.000928,0.7731268611165844,3,Effrenium
224.8940984699801,16.757955992262165,-2.6067588709720395,7.438153581244826,226.46930458038477,16.888680714354884,-2.861777868585355,8.971493367038777,223.65239298844537,17.184320993622592,-2.8381713273146008,11.0391843062662,65.67542362339672,43.07242103564149,7.933033122788589,5.798665899245613,228.36170043675364,16.232758653143325,0.6272852989335159,45.268157756523664,0.05217115629146395,0.49969763460953054,1.1872424307245895,19.999616,19.0,379.992704,1.052611313020457,77.999232,0.7848821800021168,1,Chlorella
224.89771101697258,16.733501718458765,-2.61359970433699,7.286722041130128,226.44392950436753,17.03913444203136,-2.9288464212741645,9.373208275101915,223.61392048595755,17.432958793469812,-2.9210051639562327,12.053013885551856,65.7101859658337,43.114830917809336,8.016102699303406,6.308455546638438,228.36586238113665,16.248543296495708,0.6254942531003562,45.46924497595091,0.0483046425807165,0.4660738451302768,1.1540016955170003,52.000144,33.999967999999996,1768.0032319953916,1.5294173944688012,172.000224,0.7509912787813102,2,Dunaliella salina
224.89771101697258,16.733501718458765,-2.61359970433699,7.286722041130128,226.44392950436753,17.03913444203136,-2.9288464212741645,9.373208275101915,223.61392048595755,17.432958793469812,-2.9210051639562327,12.053013885551856,65.7101859658337,43.114830917809336,8.016102699303406,6.308455546638438,228.36586238113665,16.248543296495708,0.6254942531003562,45.46924497595091,0.0483046425807165,0.4660738451302768,1.1540016955170003,58.999248,44.999904,2654.960496072192,1.3110971678717989,207.99830400000002,0.7711668279191887,3,Effrenium
224.89771101697258,16.733501718458765,-2.61359970433699,7.286722041130128,226.44392950436753,17.03913444203136,-2.9288464212741645,9.373208275101915,223.61392048595755,17.432958793469812,-2.9210051639562327,12.053013885551856,65.7101859658337,43.114830917809336,8.016102699303406,6.308455546638438,228.36586238113665,16.248543296495708,0.6254942531003562,45.46924497595091,0.0483046425807165,0.4660738451302768,1.1540016955170003,18.000416,19.0,342.00790400000005,0.9473902659268282,74.000832,0.7848249512729863,1,Chlorella
224.89771101697258,16.733501718458765,-2.61359970433699,7.286722041130128,226.44392950436753,17.03913444203136,-2.9288464212741645,9.373208275101915,223.61392048595755,17.432958793469812,-2.9210051639562327,12.053013885551856,65.7101859658337,43.114830917809336,8.016102699303406,6.308455546638438,228.36586238113665,16.248543296495708,0.6254942531003562,45.46924497595091,0.0483046425807165,0.4660738451302768,1.1540016955170003,19.000016,19.0,361.00030399999997,1.0000007894736425,76.000032,0.7853981632613328,1,Chlorella
224.89771101697258,16.733501718458765,-2.61359970433699,7.286722041130128,226.44392950436753,17.03913444203136,-2.9288464212741645,9.373208275101915,223.61392048595755,17.432958793469812,-2.9210051639562327,12.053013885551856,65.7101859658337,43.114830917809336,8.016102699303406,6.308455546638438,228.36586238113665,16.248543296495708,0.6254942531003562,45.46924497595091,0.0483046425807165,0.4660738451302768,1.1540016955170003,19.999616,20.00016,399.99551993856,0.9999727502193606,79.999552,0.7853981631294596,1,Chlorella
224.89771101697258,16.733501718458765,-2.61359970433699,7.286722041130128,226.44392950436753,17.03913444203136,-2.9288464212741645,9.373208275101915,223.61392048595755,17.432958793469812,-2.9210051639562327,12.053013885551856,65.7101859658337,43.114830917809336,8.016102699303406,6.308455546638438,228.36586238113665,16.248543296495708,0.6254942531003562,45.46924497595091,0.0483046425807165,0.4660738451302768,1.1540016955170003,42.000336,40.999871999999996,1722.0083999569918,1.0244016121708475,166.00041599999997,0.7852840505453342,4,Porphyridium
224.97379823639983,16.29801304238961,-2.592984038381382,7.207186154297586,226.58140669919283,16.369609070636518,-2.855423935365123,8.811776010158232,224.00979240380363,16.37194406920169,-2.5358459500396804,8.056273974921934,66.7785729834697,43.25404029375845,7.733226966773551,4.769445963799877,228.49520400265368,15.778317004494438,0.6125108544610086,45.38061059127598,0.05068881993586909,0.4900726409508525,1.1769210855346153,19.999616,19.0,379.992704,1.052611313020457,77.999232,0.7848821800021168,1,Chlorella
224.97379823639983,16.29801304238961,-2.592984038381382,7.207186154297586,226.58140669919283,16.369609070636518,-2.855423935365123,8.811776010158232,224.00979240380363,16.37194406920169,-2.5358459500396804,8.056273974921934,66.7785729834697,43.25404029375845,7.733226966773551,4.769445963799877,228.49520400265368,15.778317004494438,0.6125108544610086,45.38061059127598,0.05068881993586909,0.4900726409508525,1.1769210855346153,15.999312000000002,14.999967999999999,239.989168022016,1.0666230043542093,61.99856,0.784581925424943,1,Chlorella
